#;Número de operación;Origen;Documento Origen SAP;Ref2-Nº Vale;Número de línea;Código de cuenta;Código Centro de Costo;Nombre del centro;Fecha de contabilización;Nombre de proyecto;Nombre de cuenta;Glosa de línea;Comprobante;Prefijo;Número folio;Monto
154;1188120;Salida de Mercancia;11000022;23;1;5101001;;;17-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1181198;;;692367
155;1188123;Salida de Mercancia;11000023;24;1;5101001;;;17-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1181200;;;961684
156;1188128;Salida de Mercancia;11000029;30;1;5101001;;;17-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1181208;;;1088310
157;1188170;Salida de Mercancia;11000028;29;1;5101001;;;17-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1181207;;;1232740
158;1188176;Salida de Mercancia;11000059;141;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182737;;;352
159;1188186;Salida de Mercancia;11000043;111;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182245;;;500
160;1188193;Salida de Mercancia;11000050;121;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182252;;;590
161;1188197;Salida de Mercancia;11000051;122;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182253;;;690
162;1188217;Salida de Mercancia;11000058;130;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182261;;;1550
163;1188220;Salida de Mercancia;11000065;135;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1182767;;;1550
164;1188223;Salida de Mercancia;11000048;116;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182250;;;1591
165;1188226;Salida de Mercancia;11000054;125;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182257;;;1658
166;1188228;Salida de Mercancia;11000049;119;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182251;;;1760
167;1188232;Salida de Mercancia;11000041;109;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182243;;;1773
168;1188234;Salida de Mercancia;11000045;113;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182247;;;1773
169;1188235;Salida de Mercancia;11000067;137;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1182770;;;1773
170;1188240;Salida de Mercancia;11000055;127;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182258;;;3100
171;1188254;Salida de Mercancia;11000053;124;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182255;;;3152
172;1188256;Salida de Mercancia;11000060;140;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182740;;;3170
173;1188259;Salida de Mercancia;11000042;110;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182244;;;3900
174;1188264;Salida de Mercancia;11000046;114;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182248;;;3900
175;1188271;Salida de Mercancia;11000039;106;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182241;;;4245
176;1188274;Salida de Mercancia;11000040;108;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182242;;;4245
177;1188275;Salida de Mercancia;11000064;134;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1182765;;;5450
178;1187431;Asiento;11000044;112;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182246;;;5524
179;1309857;Factura de Proveedores;11000066;136;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;error;1182769;;;6305
180;1199638;Factura de Proveedores;11000068;138;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1182774;;;7750
181;1203064;Factura de Proveedores;11000047;115;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182249;;;10300
182;1203066;Factura de Proveedores;11000061;139;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182742;;;10300
183;1190282;Salida de Mercancia;11000038;105;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182240;;;13188
184;1190287;Salida de Mercancia;11000056;128;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182259;;;16300
185;1190288;Salida de Mercancia;11000057;129;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182260;;;18332
186;1190291;Salida de Mercancia;11000052;123;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182254;;;23000
187;1190294;Salida de Mercancia;11000062;36;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182754;;;56514
188;1190295;Salida de Mercancia;11000063;35;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1182759;;;139217
189;1190296;Salida de Mercancia;11000069;37;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1182779;;;510596
190;1190297;Salida de Mercancia;11000070;38;1;5101001;;;18-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1182783;;;540947
191;1190300;Salida de Mercancia;231822;;2;5101001;70008;Operaciones e Informatica;22-04-2019;Santiago;Materias Primas de Obras en Ejecución;Factura de proveedores - Cancelación - P76828940;1311969;;;-66959
192;1190302;Salida de Mercancia;204127;;2;5101001;70008;Operaciones e Informatica;22-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE--PC EXPRESS COMPUTACION LIMITADA;1183372;FE;;66959
193;1190343;Salida de Mercancia;204150;;2;5101001;70008;Operaciones e Informatica;22-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-19827-PC EXPRESS COMPUTACION LIMITADA;1183453;FE;19827;106387
194;1190349;Salida de Mercancia;204141;;2;5101001;70008;Operaciones e Informatica;22-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-1159230-ING. Y CONSTRUCCION RICARDO RODRIGUEZ Y;1183403;FE;1159230;270000
195;1190351;Salida de Mercancia;204193;;2;5101001;201;OG-Socalzado;22-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-157386-HORMIGONES TRANSEX LTDA.;1183576;FE;157386;321968
196;1190353;Salida de Mercancia;209567;;2;5101001;201;OG-Socalzado;22-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-158425-HORMIGONES TRANSEX LTDA.;1213482;FE;158425;1351156
197;1190354;Salida de Mercancia;209566;;2;5101001;201;OG-Socalzado;22-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-158424-HORMIGONES TRANSEX LTDA.;1213480;FE;158424;1613320
198;1196279;Factura de Proveedores;204523;;2;5101001;70008;Operaciones e Informatica;23-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-1167209-ING. Y CONSTRUCCION RICARDO RODRIGUEZ Y;1185170;FE;1167209;165000
199;1196282;Factura de Proveedores;204524;;2;5101001;70008;Operaciones e Informatica;23-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-1167210-ING. Y CONSTRUCCION RICARDO RODRIGUEZ Y;1185171;FE;1167210;165000
200;1223344;Factura de Proveedores;204525;;2;5101001;70008;Operaciones e Informatica;23-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-1443-SERV. INT. INFORMATICOS Y TRANSPORTES FANN;1185172;FE;1443;2260000
201;1221194;Factura de Proveedores;204660;;2;5101001;201;OG-Socalzado;24-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-157786-HORMIGONES TRANSEX LTDA.;1185751;FE;157786;282002
202;1226397;Factura de Proveedores;204658;;2;5101001;201;OG-Socalzado;24-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-157784-HORMIGONES TRANSEX LTDA.;1185744;FE;157784;1450296
203;1316302;Factura de Proveedores;204727;;2;5101001;201;OG-Socalzado;24-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-157058-HORMIGONES TRANSEX LTDA.;1186112;FE;157058;1609840
204;1223339;Factura de Proveedores;225487;;2;5101001;101;OP-Obras Preliminares;25-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-1674-ANGEL ESPINOZA VARAS Y CIA LTDA;1285144;FE;1674;469866
205;1223342;Factura de Proveedores;11000084;150;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188123;;;352
206;1213530;Factura de Proveedores;11000097;161;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1188234;;;590
207;1213560;Factura de Proveedores;11000106;170;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1188275;;;690
208;1213702;Factura de Proveedores;11000094;154;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188226;;;1167
209;1213724;Factura de Proveedores;11000082;143;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188117;;;1550
210;1190681;Salida de Mercancia;11000089;156;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188193;;;1550
211;1190687;Salida de Mercancia;11000090;157;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188197;;;1550
212;1190689;Salida de Mercancia;11000092;155;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188220;;;1550
213;1190692;Salida de Mercancia;11000091;149;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188217;;;2140
214;1190695;Salida de Mercancia;11000078;118;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188106;;;2721
215;1190698;Salida de Mercancia;11000100;166;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1188254;;;2800
216;1191983;Salida de Mercancia;11000081;144;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188114;;;3185
217;1191996;Salida de Mercancia;11000099;164;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1188240;;;3960
218;1191999;Salida de Mercancia;11000079;142;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;error;1188108;;;4480
219;1192003;Salida de Mercancia;11000080;145;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188111;;;4480
220;1192426;Salida de Mercancia;11000076;132;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188103;;;4535
221;1192427;Salida de Mercancia;11000086;147;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188170;;;4541
222;1192428;Salida de Mercancia;11000098;163;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1188235;;;4692
223;1192429;Salida de Mercancia;204862;;2;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-1650348-ILOP S.A;1187427;FE;1650348;5286
224;1192430;Salida de Mercancia;11000095;160;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1188228;;;6305
225;1192432;Salida de Mercancia;11000087;146;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188176;;;7085
226;1192433;Salida de Mercancia;11000083;148;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188120;;;10185
227;1192434;Salida de Mercancia;11000102;158;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1188259;;;10570
228;1192435;Salida de Mercancia;11000093;159;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188223;;;11031
229;1193142;Salida de Mercancia;11000075;133;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188101;;;11400
230;1193144;Salida de Mercancia;11000101;167;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;error;1188256;;;11400
231;1193150;Salida de Mercancia;11000088;152;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188186;;;11700
232;1193159;Salida de Mercancia;204864;;2;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-1650396-ILOP S.A;1187429;FE;1650396;12597
233;1193167;Salida de Mercancia;204865;;2;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-139763-COMERCIAL SAN SEBASTIAN LTDA.;1187430;FE;139763;20966
234;1193171;Salida de Mercancia;11000085;151;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188128;;;23490
235;1193174;Salida de Mercancia;11000096;162;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1188232;;;23503
236;1193177;Salida de Mercancia;11000077;117;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188104;;;24167
237;1193179;Salida de Mercancia;204863;;2;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;FE-624393-ELECTRONICA CASA ROYAL LTDA;1187428;FE;624393;26387
238;1193185;Salida de Mercancia;11000103;168;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1188264;;;42870
239;1193189;Salida de Mercancia;11000105;169;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1188274;;;65488
240;1193191;Salida de Mercancia;1187431;;;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;CAJA CHICA EDIFICIO Santiago;1187431;;;66960
241;1193940;Salida de Mercancia;11000074;42;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188084;;;190858
242;1193942;Salida de Mercancia;11000071;45;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIA;1187994;;;220549
243;1193996;Salida de Mercancia;11000073;43;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188030;;;317740
244;1194009;Salida de Mercancia;11000104;40;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1188271;;;433631
245;1194012;Salida de Mercancia;11000072;44;1;5101001;;;26-04-2019;Santiago;Materias Primas de Obras en Ejecución;SALIDA DE MERCANCIAS;1188013;;;635575
246;1194016;Salida de Mercancia;216600;;2;6101007;1009;GGOB-Gastos Informáticos;29-04-2019;Santiago;Insumos Administración;33-1170745-ING. Y CONSTRUCCION RICARDO RODRIGUEZ Y;1249617;33;1170745;22700
247;1194021;Salida de Mercancia;205387;;3;5101020;1003;GG-Gastos Varios;29-04-2019;Santiago;Gastos por Herramientas Menores;FE-42401-COMERCIAL ABASLOG LTDA.;1189305;FE;42401;42593
248;1194026;Salida de Mercancia;205379;;2;6101007;1118;GGOF-Art. de Escritorio;29-04-2019;Santiago;Insumos Administración;FE-10743162-PROVEEDORES INTEGRALES PRISA S.A.;1189296;FE;10743162;62297
249;1194032;Salida de Mercancia;2000047;;2;6101007;1118;GGOF-Art. de Escritorio;29-04-2019;Santiago;Insumos Administración;FE-10743151-PROVEEDORES INTEGRALES PRISA S.A.;1189982;FE;10743151;105188
250;1194037;Salida de Mercancia;216599;;2;6101007;1009;GGOB-Gastos Informáticos;29-04-2019;Santiago;Insumos Administración;33-1170746-ING. Y CONSTRUCCION RICARDO RODRIGUEZ Y;1249608;33;1170746;225000
251;1194048;Salida de Mercancia;205337;;3;5101004;1001;GG-Sueldos y Salarios;29-04-2019;Santiago;Subcontratos;FE-85-PROYECTOS CHILE SPA;1189170;FE;85;1350000
252;1194050;Salida de Mercancia;231336;;2;5101001;201;OG-Socalzado;29-04-2019;Santiago;Materias Primas de Obras en Ejecución;33-97814388-SODIMAC S.A.;1309857;33;97814388;1516185
253;1196287;Factura de Proveedores;205336;;2;5101004;101;OP-Obras Preliminares;29-04-2019;Santiago;Subcontratos;FE-442-CONSTRUCTORA RODRIGUEZ PALMA LTDA;1189167;FE;442;3253000
254;1196290;Factura de Proveedores;205400;;2;5101004;201;OG-Socalzado;29-04-2019;Santiago;Subcontratos;FE-74-ATON CONSTRUCCIONES SPA;1189320;FE;74;8554231
255;1196292;Factura de Proveedores;1300022;;9;5101023;;;30-04-2019;Santiago;Costos Operacionales Provisionados;ABR.19 PROVISION DE COSTOS(Anulación) - 1208692;1300022;;;-100502813
256;1196682;Salida de Mercancia;1383035;;19;5101003;70002;Calidad;30-04-2019;Santiago;Remuneraciones Operacionales;Traspaso Remuneraciones Abril-19 área SST(Anulació;1383035;;;-490233
257;1196683;Salida de Mercancia;209016;;4;5101018;;;30-04-2019;Santiago;Diferencia de Precio;FE-199090-ELFLE COMERCIAL DOS LTDA.;1210422;FE;199090;-15680
258;1196687;Salida de Mercancia;209015;;4;5101018;;;30-04-2019;Santiago;Diferencia de Precio;FE-199888-ELFLE COMERCIAL DOS LTDA.;1210421;FE;199888;-2885
259;1196688;Salida de Mercancia;229966;;4;5101018;;;30-04-2019;Santiago;Diferencia de Precio;FE-6064-HECTOR URBINA PAREDES;1305762;FE;6064;1
260;1196690;Salida de Mercancia;207159;;3;6101027;;;30-04-2019;Santiago;Servicios Básicos;FE-4387901-AGUAS ANDINAS S.A.;1198774;FE;4387901;612
261;1196694;Salida de Mercancia;11000114;176;1;5101001;;;30-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1190297;;;690
262;1196696;Salida de Mercancia;207158;;3;6101027;;;30-04-2019;Santiago;Servicios Básicos;FE-4387902-AGUAS ANDINAS S.A.;1198773;FE;4387902;806
263;1196698;Salida de Mercancia;11000113;177;1;5101001;;;30-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1190296;;;1550
264;1196702;Salida de Mercancia;11000115;175;1;5101001;;;30-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1190300;;;1550
265;1196706;Salida de Mercancia;11000119;172;1;5101001;;;30-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1190351;;;1550
266;1196711;Salida de Mercancia;11000117;174;1;5101001;;;30-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1190343;;;1585
267;1196713;Salida de Mercancia;11000109;182;1;5101001;;;30-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancia;1190288;;;1600
268;1196715;Salida de Mercancia;11000112;178;1;5101001;;;30-04-2019;Santiago;Materias Primas de Obras en Ejecución;error;1190295;;;3152
269;1196718;Salida de Mercancia;11000116;173;1;5101001;;;30-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1190302;;;3260
270;1196721;Salida de Mercancia;11000120;;1;5101001;;;30-04-2019;Santiago;Materias Primas de Obras en Ejecución;Salida de mercancías;1190353;;;5513
271;1196723;Salida de Mercancia;11000121;46;1;5101001;;;30-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1190354;;;6080
272;1196725;Salida de Mercancia;1194371;;62;5101003;2002;MO-Carpinteros;30-04-2019;Santiago;Remuneraciones Operacionales;Aporte Empleador S.I.S.;1194371;;;6726
273;1196726;Salida de Mercancia;11000111;180;1;5101001;;;30-04-2019;Santiago;Materias Primas de Obras en Ejecución;salida de mercancias;1190294;;;7800
274;1196728;Salida de Mercancia;11000107;48;1;5101001;;;30-04-2019;Santiago;Materias Primas de Obras en Ejecución;error;1190282;;;8070
